status,roundId,gameweek,home_team_id,home_team_score,away_team_id,away_team_score
Played,4406122,23,679,1,683,0
Played,4406122,23,696,2,682,1
Played,4406122,23,714,0,678,0
Played,4406122,22,714,1,683,0
Played,4406122,22,674,0,679,1
Played,4406122,22,678,0,756,2
Played,4406122,22,676,1,691,1
Played,4406122,22,698,0,712,0
Played,4406122,22,675,2,695,2
Played,4406122,22,692,1,696,2
Played,4406122,22,684,2,682,1
Played,4406122,22,701,5,680,1
Played,4406122,22,687,5,677,0
Played,4406122,21,692,3,684,2
Played,4406122,21,676,2,696,1
Played,4406122,21,698,1,680,1
Played,4406122,21,714,0,679,3
Played,4406122,21,691,2,712,3
Played,4406122,21,687,2,682,4
Played,4406122,21,756,0,683,0
Played,4406122,21,674,1,675,4
Played,4406122,21,677,2,695,2
Played,4406122,21,678,1,701,1
Played,4406122,20,701,1,683,1
Played,4406122,20,684,0,676,5
Played,4406122,20,692,2,687,1
Played,4406122,20,675,7,677,1
Played,4406122,20,696,2,712,2
Played,4406122,20,674,1,714,2
Played,4406122,20,682,2,695,1
Played,4406122,20,679,1,756,1
Played,4406122,20,691,0,680,3
Played,4406122,20,698,2,678,2
Played,4406122,19,684,3,712,2
Played,4406122,19,687,2,676,4
Played,4406122,19,691,1,678,1
Played,4406122,19,696,1,680,0
Played,4406122,19,692,1,695,0
Played,4406122,19,674,2,677,1
Played,4406122,19,701,0,679,1
Played,4406122,19,675,0,682,1
Played,4406122,19,714,0,756,6
Played,4406122,19,698,1,683,0
Played,4406122,18,691,1,683,0
Played,4406122,18,692,2,675,2
Played,4406122,18,677,1,682,1
Played,4406122,18,678,2,696,0
Played,4406122,18,676,3,695,0
Played,4406122,18,687,0,712,1
Played,4406122,18,684,5,680,3
Played,4406122,18,714,1,701,2
Played,4406122,18,674,2,756,1
Played,4406122,18,698,0,679,2
Played,4406122,17,692,3,677,1
Played,4406122,17,674,0,682,1
Played,4406122,17,675,0,676,3
Played,4406122,17,691,1,679,0
Played,4406122,17,684,0,678,2
Played,4406122,17,696,1,683,0
Played,4406122,17,701,4,756,1
Played,4406122,17,687,3,680,1
Played,4406122,17,698,2,714,0
Played,4406122,17,712,0,695,0
Played,4406122,16,684,2,683,0
Played,4406122,16,676,4,677,0
Played,4406122,16,714,2,691,2
Played,4406122,16,692,0,682,1
Played,4406122,16,698,0,756,1
Played,4406122,16,696,0,679,1
Played,4406122,16,674,1,701,2
Played,4406122,16,687,0,678,0
Played,4406122,16,680,0,695,0
Played,4406122,15,691,0,756,1
Played,4406122,15,676,2,682,0
Played,4406122,15,678,2,695,1
Played,4406122,15,684,0,679,1
Played,4406122,15,687,0,683,2
