status,roundId,gameweek,home_team_id,home_team_score,away_team_id,away_team_score
Played,4406278,32,3158,0,3162,0
Played,4406278,32,3159,3,3164,0
Played,4406278,32,3315,2,3219,2
Played,4406278,32,3166,2,3194,0
Played,4406278,32,3187,0,3157,0
Played,4406278,32,3204,0,3176,0
Played,4406278,32,3172,0,3161,0
Played,4406278,32,3197,0,3193,1
Played,4406278,32,3185,0,3165,0
Played,4406278,32,3173,2,3163,1
Played,4406278,31,3157,1,3315,1
Played,4406278,31,3162,2,3163,1
Played,4406278,31,3197,1,3166,0
Played,4406278,31,3173,0,3194,1
Played,4406278,31,3165,1,3187,2
Played,4406278,31,3185,1,3161,0
Played,4406278,31,3164,0,3193,0
Played,4406278,31,3204,1,3172,1
Played,4406278,31,3158,0,3176,2
Played,4406278,31,3159,4,3219,2
Played,4406278,27,3197,1,3185,4
Played,4406278,27,3157,0,3161,0
Played,4406278,27,3165,1,3315,1
Played,4406278,27,3194,0,3219,3
Played,4406278,27,3173,1,3193,2
Played,4406278,27,3163,0,3176,2
Played,4406278,27,3164,2,3172,1
Played,4406278,30,3159,3,3157,1
Played,4406278,30,3187,1,3315,1
Played,4406278,30,3164,1,3165,2
Played,4406278,30,3162,6,3219,2
Played,4406278,30,3197,0,3176,2
Played,4406278,30,3194,0,3161,3
Played,4406278,30,3204,1,3193,1
Played,4406278,30,3185,4,3173,0
Played,4406278,30,3172,2,3163,0
Played,4406278,30,3166,1,3158,1
Played,4406278,29,3166,1,3162,1
Played,4406278,29,3187,1,3193,0
Played,4406278,29,3172,5,3194,0
Played,4406278,29,3173,2,3219,1
Played,4406278,29,3165,2,3157,3
Played,4406278,29,3185,1,3176,2
Played,4406278,29,3197,0,3158,2
Played,4406278,29,3164,0,3161,5
Played,4406278,29,3159,0,3204,0
Played,4406278,29,3315,2,3163,1
Played,4406278,26,3159,2,3172,0
Played,4406278,28,3187,0,3161,0
Played,4406278,28,3193,0,3157,1
Played,4406278,28,3166,0,3172,1
Played,4406278,28,3173,2,3162,2
Played,4406278,28,3197,4,3164,1
Played,4406278,28,3204,1,3315,1
Played,4406278,28,3159,2,3163,0
Played,4406278,28,3219,0,3176,1
Played,4406278,28,3165,0,3194,1
Played,4406278,28,3185,0,3158,3
Played,4406278,27,3187,2,3158,4
Played,4406278,27,3159,1,3162,0
Played,4406278,27,3166,0,3204,1
Played,4406278,26,3173,0,3187,5
Played,4406278,26,3158,0,3157,2
Played,4406278,26,3165,0,3176,1
Played,4406278,26,3315,0,3162,3
Played,4406278,26,3185,1,3194,2
Played,4406278,26,3164,2,3163,1
Played,4406278,26,3197,2,3204,3
Played,4406278,26,3219,0,3161,2
Played,4406278,26,3166,2,3193,0
Played,4406278,25,3194,0,3162,2
Played,4406278,25,3164,0,3157,1
Played,4406278,25,3172,1,3176,1
Played,4406278,25,3197,2,3219,3
Played,4406278,25,3166,2,3315,1
Played,4406278,25,3204,0,3187,1
Played,4406278,25,3185,0,3159,1
Played,4406278,25,3193,2,3161,0
Played,4406278,25,3173,1,3165,2
Played,4406278,25,3158,2,3163,0
Played,4406278,24,3158,5,3219,2
Played,4406278,24,3166,1,3161,2
Played,4406278,24,3165,0,3193,1
Played,4406278,24,3164,2,3194,0
Played,4406278,24,3185,2,3163,0
Played,4406278,24,3173,0,3315,0
Played,4406278,24,3187,4,3162,1
Played,4406278,24,3197,1,3172,1
Played,4406278,24,3204,0,3157,4
Played,4406278,24,3159,2,3176,0
Played,4406278,23,3162,1,3193,2
Played,4406278,23,3187,2,3219,0
Played,4406278,23,3172,1,3165,0
Played,4406278,23,3166,1,3176,2
Played,4406278,23,3157,1,3163,1
Played,4406278,23,3159,7,3315,0
Played,4406278,23,3173,2,3204,0
Played,4406278,23,3194,0,3158,1
Played,4406278,23,3197,1,3161,1
Played,4406278,23,3185,1,3164,1
Played,4406278,22,3164,1,3158,0
Played,4406278,22,3157,2,3162,1
Played,4406278,22,3185,3,3219,0
Played,4406278,22,3166,1,3187,3
Played,4406278,22,3197,1,3173,1
Played,4406278,22,3194,4,3176,1
Played,4406278,22,3193,0,3163,1
Played,4406278,22,3204,1,3161,1
Played,4406278,22,3159,2,3165,0
Played,4406278,22,3172,3,3315,0
Played,4406278,3,3164,1,3158,1
Played,4406278,12,3162,3,3163,0
Played,4406278,21,3159,1,3193,0
Played,4406278,21,3158,1,3161,1
Played,4406278,21,3173,1,3157,2
Played,4406278,21,3166,3,3219,0
Played,4406278,21,3165,1,3162,5
Played,4406278,21,3197,3,3194,0
Played,4406278,21,3164,3,3176,1
Played,4406278,21,3204,1,3163,1
Played,4406278,21,3185,1,3315,1
Played,4406278,21,3172,0,3187,1
Played,4406278,20,3173,0,3159,1
Played,4406278,20,3172,2,3158,1
Played,4406278,20,3197,0,3157,1
Played,4406278,20,3187,2,3194,0
Played,4406278,20,3204,2,3162,5
Played,4406278,20,3164,2,3219,3
Played,4406278,20,3193,1,3315,0
Played,4406278,20,3166,0,3185,3
Played,4406278,20,3176,1,3161,1
Played,4406278,20,3165,1,3163,1
Played,4406278,19,3159,3,3194,1
Played,4406278,19,3162,0,3161,0
Played,4406278,19,3173,2,3172,1
Played,4406278,19,3165,0,3219,1
Played,4406278,19,3166,1,3163,2
Played,4406278,19,3158,1,3315,1
Played,4406278,19,3164,2,3204,0
Played,4406278,19,3185,0,3193,0
Played,4406278,19,3157,1,3176,1
Played,4406278,19,3197,0,3187,1
Played,4406278,18,3159,1,3158,0
Played,4406278,18,3172,2,3157,0
Played,4406278,18,3193,1,3219,0
Played,4406278,18,3164,2,3187,3
Played,4406278,18,3315,1,3161,0
Played,4406278,18,3185,2,3204,2
Played,4406278,18,3194,0,3163,4
Played,4406278,18,3197,0,3162,4
Played,4406278,18,3173,0,3176,1
Played,4406278,18,3166,3,3165,2
Played,4406278,17,3172,3,3162,3
Played,4406278,17,3204,2,3219,1
Played,4406278,17,3166,0,3159,3
Played,4406278,17,3197,1,3165,0
Played,4406278,17,3193,0,3176,0
Played,4406278,17,3164,0,3315,1
Played,4406278,17,3194,3,3157,0
Played,4406278,17,3173,0,3158,1
Played,4406278,17,3185,1,3187,3
Played,4406278,17,3163,3,3161,1
Played,4406278,16,3172,2,3193,1
Played,4406278,16,3185,3,3162,1
Played,4406278,16,3166,1,3157,2
Played,4406278,16,3197,1,3315,2
Played,4406278,16,3187,0,3176,0
Played,4406278,16,3204,2,3194,2
Played,4406278,16,3163,2,3219,0
Played,4406278,16,3165,0,3158,0
Played,4406278,16,3159,0,3161,0
Played,4406278,16,3173,2,3164,2
Played,4406278,15,3194,0,3193,1
Played,4406278,15,3197,0,3163,3
Played,4406278,15,3164,1,3162,2
Played,4406278,15,3166,1,3173,1
Played,4406278,15,3315,0,3176,3
Played,4406278,15,3165,0,3161,5
Played,4406278,15,3157,2,3219,2
Played,4406278,15,3185,1,3172,1
Played,4406278,15,3159,1,3187,0
Played,4406278,15,3204,1,3158,3
Played,4406278,14,3172,1,3219,0
Played,4406278,14,3197,0,3159,3
Played,4406278,14,3162,1,3176,1
Played,4406278,14,3158,1,3193,1
Played,4406278,14,3185,0,3157,0
Played,4406278,14,3187,1,3163,0
Played,4406278,14,3173,1,3161,3
Played,4406278,14,3165,2,3204,1
Played,4406278,14,3194,2,3315,0
Played,4406278,14,3166,3,3164,0
Played,4406278,13,3166,3,3194,2
Played,4406278,13,3172,0,3161,2
Played,4406278,13,3315,2,3219,1
Played,4406278,13,3164,3,3159,2
Played,4406278,13,3204,1,3176,1
Played,4406278,13,3185,1,3165,1
Played,4406278,13,3173,1,3163,0
Played,4406278,13,3197,0,3193,1
Played,4406278,13,3187,2,3157,1
Played,4406278,13,3158,2,3162,1
Played,4406278,12,3315,0,3157,2
Played,4406278,12,3172,1,3204,1
Played,4406278,12,3173,2,3194,1
Played,4406278,12,3165,0,3187,0
Played,4406278,12,3158,4,3176,2
Played,4406278,12,3159,2,3219,1
Played,4406278,12,3185,1,3161,1
Played,4406278,12,3164,2,3193,0
Played,4406278,12,3166,2,3197,3
Played,4406278,11,3194,1,3161,2
Played,4406278,11,3185,2,3173,1
Played,4406278,11,3197,2,3176,1
Played,4406278,11,3187,3,3315,1
Played,4406278,11,3164,4,3165,1
Played,4406278,11,3204,1,3193,0
Played,4406278,11,3172,1,3163,2
Played,4406278,11,3162,5,3219,1
Played,4406278,11,3166,0,3158,1
Played,4406278,11,3159,2,3157,0
Played,4406278,10,3166,1,3162,2
